genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Dance,Lady Gaga,Before I Cry,1JcjOWpaQr2crUaJj2kRYQ,71,0.157,0.48,258547,0.56,0,D,0.168,-5.196,Major,0.0373,146.41,4-Mar,0.167
Dance,Taylor Swift,This Is Why We Can’t Have Nice Things,07NxDD1iKCHbAldceD7QLP,68,0.0156,0.567,207133,0.789,0,F,0.382,-5.986,Major,0.115,163.96,4-Apr,0.438
Dance,Florence + The Machine,Moderation,6V0PPYLaQ5fCAPftwIgpuN,72,0.0171,0.64,188615,0.653,0.000215,F,0.119,-6.039,Major,0.0281,129.986,4-Apr,0.611
Dance,Fergie,Glamorous,4KTtYhxFtFL7mBwnjkKfLm,68,0.32,0.81,246573,0.748,0,C,0.0951,-6.464,Major,0.211,130.983,4-Apr,0.669
Dance,Cyndi Lauper,Time After Time,1Jj6MF0xDOMA3Ut2Z368Bx,72,0.576,0.724,243067,0.436,1.19E-06,C,0.0908,-9.321,Major,0.0282,130.439,4-Apr,0.324
Dance,Taylor Swift,Dress,6oVxXO5oQ4pTpO8RSnkzvv,68,0.0329,0.719,230373,0.469,0,C,0.169,-8.792,Major,0.0533,120.085,4-Apr,0.0851
Dance,Zara Larsson,Lush Life,1rIKgCH4H52lrvDcz50hS8,80,0.133,0.694,201122,0.712,0,G,0.211,-3.923,Minor,0.046,98.022,4-Apr,0.799
Dance,Trey Songz,Nobody Else But You,1HOUzEsetdIPSpAgRPhZQt,70,0.0381,0.708,229013,0.612,0,F,0.277,-6.379,Minor,0.122,139.913,4-Apr,0.263
Dance,Zedd,Clarity,60wwxj6Dd9NJlirf84wr2c,73,0.0398,0.509,271427,0.781,0,G#,0.0749,-3.48,Major,0.072,128,4-Apr,0.176
Dance,Marc E. Bassy,Morning,54Yappwod1fELR5zb2gDBn,69,0.563,0.468,206080,0.438,0,A#,0.181,-8.227,Major,0.0697,108.367,4-Mar,0.344
Dance,Demi Lovato,Cool for the Summer,2zFF6jG5hQArbzcXz3KUWk,73,0.00506,0.584,214740,0.614,9.70E-05,F,0.0802,-5.587,Minor,0.0363,114.075,4-Apr,0.28
Dance,Why Don't We,Talk,6rsm9NTgl9kKPatf7S1yCS,71,0.0588,0.795,190347,0.7,0,F#,0.0977,-5.221,Minor,0.107,120.002,4-Apr,0.798
Dance,Liam Payne,Familiar,0Y4hwUppbGc8aIBmiTz30A,78,0.0161,0.636,196552,0.805,0,A,0.0793,-4.594,Major,0.327,92.958,4-Apr,0.908
Dance,5 Seconds of Summer,Lie To Me,3567eNX2L3RkkMkwspncMH,73,0.0115,0.633,150467,0.478,0,C,0.103,-5.571,Major,0.0359,159.951,4-Apr,0.692
Dance,The Black Eyed Peas,My Humps,19JdbdEwQI7bCxefMokZO8,65,0.12,0.8,326960,0.688,4.05E-06,E,0.111,-5.987,Major,0.223,123.929,4-Apr,0.623
Dance,Calvin Harris,My Way,1vvNmPOiUuyCbgWmtc6yfm,78,0.0935,0.819,219160,0.913,3.72E-05,E,0.161,-3.059,Minor,0.0427,119.989,4-Apr,0.536
Dance,Destiny's Child,"Jumpin', Jumpin'",4pmc2AxSEq6g7hPVlJCPyP,71,0.00543,0.771,230200,0.685,0.00157,C#,0.0537,-4.639,Major,0.0567,88.997,4-Apr,0.683
Dance,Lady Gaga,The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,63,0.000343,0.581,320587,0.772,0.0191,A,0.11,-6.544,Major,0.0401,127.952,4-Apr,0.361
Dance,Bag Raiders,Shooting Stars,0UeYCHOETPfai02uskjJ3x,72,0.0933,0.634,235813,0.711,0.0309,B,0.0823,-6.187,Major,0.0457,124.962,4-Apr,0.451
Dance,One Direction,You & I,2afCBiru10AFckfOa49wIa,73,0.22,0.574,237933,0.329,0,C#,0.0986,-6.829,Major,0.0274,130.993,4-Apr,0.356
Dance,Rihanna,S&M,2u02eLj96Atd6TBxkH9YvN,68,0.0156,0.764,243533,0.673,6.56E-05,C#,0.195,-4.946,Major,0.0437,127.941,4-Apr,0.8
Dance,PRETTYMUCH,Open Arms,2jHDXNIbElEsxxPQ0EVspA,69,0.146,0.688,186042,0.425,0,B,0.447,-6.394,Minor,0.0851,139.794,4-Apr,0.211
Dance,Selena Gomez & The Scene,Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,73,0.0761,0.858,188453,0.678,0,C#,0.0741,-3.87,Minor,0.0469,117.009,4-Apr,0.922
Dance,Britney Spears,...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,77,0.202,0.759,211067,0.699,0.000131,C,0.443,-5.745,Minor,0.0307,92.96,4-Apr,0.907
Dance,Major Lazer,Light It Up - Remix,0TQ1FvC8TJ09iibSfwRP81,70,0.0375,0.747,166138,0.877,0.000833,A,0.233,-3.782,Minor,0.0664,107.991,4-Apr,0.752
Dance,No Doubt,Don't Speak,6urCAbunOQI4bLhmGpX7iS,68,0.224,0.515,263560,0.705,1.33E-05,C,0.17,-7.055,Minor,0.0333,76.078,4-Apr,0.532
Dance,Selena Gomez & The Scene,Who Says,3TcL0dyCMyr0kyTTc4NLgI,71,0.0843,0.682,195613,0.927,0,E,0.149,-2.915,Major,0.0479,101.019,4-Apr,0.744
Dance,Janelle Monáe,Make Me Feel,5gW5dSy3vXJxgzma4rQuzH,70,0.132,0.859,194230,0.413,0,C#,0.334,-7.399,Major,0.182,115.035,4-Apr,0.697
Dance,Jason Derulo,Whatcha Say,67T6l4q3zVjC5nZZPXByU8,66,0.0444,0.615,221253,0.711,0,B,0.145,-5.507,Major,0.0779,144.036,4-Apr,0.711
Dance,P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",7K5dzhGda2vRTaAWYI3hrb,72,0.0114,0.632,215414,0.701,0,G,0.108,-5.921,Major,0.146,162.958,4-Apr,0.497
Dance,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",5b2bu6yyATC1zMXDGScJ2d,61,0.24,0.596,192560,0.73,0,A,0.325,-4.091,Major,0.151,85.979,4-Apr,0.525
Dance,Lorde,Team,3G6hD9B2ZHOsgf4WfNu7X1,72,0.151,0.696,193059,0.59,0,F#,0.247,-7.428,Major,0.0904,99.984,4-Apr,0.462
Dance,Usher,U Got It Bad,7J41dYQolQJEtj3UmKLu5r,71,0.0227,0.816,247840,0.5,1.53E-06,C#,0.0733,-4.551,Major,0.03,124.037,4-Apr,0.649
Dance,Chris Brown,New Flame,3nw9J97nUugT84SIJdjhAV,70,0.0649,0.709,244133,0.638,0,C#,0.0969,-4.3,Major,0.0405,141.994,4-Apr,0.468
Dance,Haddaway,What Is Love,4v6jydWBTAIqnyPVNyOAdc,65,0.0207,0.69,269373,0.801,0.00399,G,0.277,-5.944,Minor,0.0327,123.864,4-Apr,0.726
Dance,Snakehips,Don't Leave,0Zx8khUcEfCFK2AEoIhC92,71,0.222,0.657,214693,0.703,0,C#,0.256,-3.402,Major,0.0753,122.381,4-Apr,0.338
Dance,*NSYNC,It's Gonna Be Me,2AW37v0bDyuOzGP3XnmFuA,66,0.0407,0.636,192427,0.873,1.27E-06,C,0.0372,-4.672,Minor,0.071,165.071,4-Apr,0.908
Dance,Ivy Adara,Rebels,36qh3jgsWjKLDBTeBb3lWW,72,0.108,0.68,176272,0.629,0,F#,0.0829,-5.673,Major,0.0458,103.883,4-Apr,0.138
Dance,P!nk,Beautiful Trauma,2DlIwu1iDTILEMXA7MUotn,73,0.0868,0.412,250053,0.619,2.55E-06,G,0.4,-6.39,Major,0.0725,95.977,4-Apr,0.234
Dance,King Princess,Upper West Side,7vfaRUaFBDwENwa3tzJY64,65,0.277,0.635,211413,0.496,0.00634,A,0.081,-8.858,Major,0.0338,141.863,4-Apr,0.733
Dance,Katy Perry,Hot N Cold,1y4eb6hmAvsqlDOl3fx9kk,64,7.95E-05,0.706,220227,0.841,0,G,0.0688,-3.956,Major,0.0418,132.032,4-Apr,0.861
Dance,Lana Del Rey,Born To Die,487OPlneJNni3NWC8SYqhW,63,0.222,0.428,285400,0.626,8.22E-05,E,0.277,-6.639,Minor,0.0339,86.02,4-Apr,0.379
Dance,Backstreet Boys,Chances,5J783SDlyitqvLFAzTm0jU,70,0.0178,0.551,172627,0.755,0,B,0.466,-6.255,Major,0.0678,109.835,4-Apr,0.296
Dance,Lady Gaga,Alejandro,15pu8u4n3q4BKl4tF20c5v,62,0.00043,0.632,274213,0.789,0.00144,B,0.356,-6.61,Minor,0.0557,98.986,4-Apr,0.35
Dance,Daya,New,4tERsdVCLtLtrGdFBf9DGC,72,0.052,0.715,230880,0.742,2.47E-05,C,0.364,-4.331,Major,0.0347,106.971,4-Apr,0.322
Dance,Beyoncé,Single Ladies (Put a Ring on It),5R9a4t5t5O0IsznsrKPVro,72,0.0383,0.426,193213,0.584,0,C#,0.188,-5.293,Major,0.296,193.437,4-Apr,0.272
Dance,Jeremy Zucker,Idk Love,2mSrVZsSKn2Ye5f0YuAbMh,65,0.787,0.579,140360,0.43,0,F,0.13,-10.021,Major,0.344,123.999,4-Apr,0.538
Dance,Britney Spears,Womanizer,4fixebDZAVToLbUCuEloa2,75,0.073,0.724,224400,0.695,0,B,0.0889,-5.226,Major,0.0622,139,4-Apr,0.235
Dance,Fat Joe,What's Luv? (feat. Ja-Rule & Ashanti),2mKouqwAIdQnMP43zxR89r,74,0.0219,0.835,267093,0.707,2.19E-05,G#,0.108,-5.074,Major,0.0598,93.955,4-Apr,0.919
Dance,Lady Gaga,Hair Body Face,4gdfWGyzB9j4ZVc2JWdpv2,70,0.0103,0.863,202640,0.457,5.32E-05,E,0.109,-6.422,Minor,0.0526,115.009,4-Apr,0.401
Dance,Prince Royce,El Clavo - Remix,6bI00brFpeprqCDqKouEJS,76,0.0576,0.789,171338,0.797,0,B,0.104,-2.726,Minor,0.114,162.079,4-Apr,0.73
Dance,MARINA,How to Be a Heartbreaker,2Ow4Pmi0VOOLvbmJ8V70qo,67,0.0142,0.69,221493,0.897,0,B,0.108,-4.696,Minor,0.0506,140.05,4-Apr,0.849
Dance,Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",4QtiVmuA88tPQiCOHZuQ5b,81,0.165,0.792,201526,0.895,0,C#,0.0501,-3.112,Minor,0.0589,94.968,4-Apr,0.794
Dance,Harry Styles,Two Ghosts,4B1rpPmQXwj78wk6aIGwwU,72,0.234,0.386,229813,0.407,1.86E-06,F#,0.0999,-7.095,Minor,0.0268,69.387,4-Apr,0.456
Dance,Timbaland,The Way I Are,2bLqfJjuC5syrsgDsZfGmn,65,0.189,0.734,179120,0.808,0.699,D#,0.315,-6.448,Minor,0.106,114.764,4-Apr,0.805
Dance,Tove Lo,Habits (Stay High) - Hippie Sabotage Remix,62N2JSA0jHmSH7Va9t7hIf,66,0.00108,0.735,258933,0.686,0.871,E,0.0933,-7.562,Minor,0.0366,121.011,4-Apr,0.0656
Dance,Melanie Martinez,Pity Party,3fo6DYGktjENCiagUeU9yH,68,0.058,0.716,204086,0.73,7.32E-06,F#,0.151,-4.126,Minor,0.0364,136.05,4-Apr,0.339
Dance,Kelly Clarkson,Stronger (What Doesn't Kill You),6D60klaHqbCl9ySc8VcRss,66,0.046,0.562,221947,0.939,0,C,0.112,-4.282,Major,0.0475,116.044,4-Apr,0.684
Dance,Troye Sivan,Bloom,0oTyoTKEKMdF3rXcOLyEfN,72,0.031,0.708,222097,0.701,0,C,0.392,-5.196,Major,0.0328,120.932,4-Apr,0.504
Dance,Rick Astley,Never Gonna Give You Up,7GhIk7Il098yCjg4BQjzvb,67,0.135,0.727,212827,0.939,4.35E-05,G#,0.151,-11.855,Major,0.0369,113.33,4-Apr,0.916
Dance,Usher,I Don't Mind (feat. Juicy J),7aXuop4Qambx5Oi3ynsKQr,71,0.205,0.87,251989,0.464,0,E,0.0902,-8.337,Major,0.178,112.974,4-Apr,0.457
Dance,Iggy Azalea,Fancy,3oiMJQAWVaxSubJ7b2VUtX,68,0.0904,0.912,199938,0.716,0,A#,0.0491,-4.141,Minor,0.0697,94.981,4-Apr,0.377
Dance,Lennon Stella,Bad,1ydOxBgLmEMfWffu6t4H5x,68,0.366,0.827,177973,0.613,1.25E-05,G#,0.093,-5.34,Major,0.0621,137.96,4-Apr,0.747
Dance,The Black Eyed Peas,Boom Boom Pow,7xRNsqOQOgWbHV1nbXnfXN,63,0.15,0.869,251440,0.851,0.000873,A,0.136,-6.201,Major,0.0827,130.09,4-Apr,0.395
Dance,Taylor Swift,Style,4lIxdJw6W3Fg4vUIYCB0S5,63,0.00256,0.598,231000,0.786,0.00143,D,0.117,-5.572,Major,0.0382,95.021,4-Apr,0.456
Dance,Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,77,0.0991,0.608,232947,0.86,0,F,0.262,-5.324,Minor,0.0554,127.075,4-Apr,0.437
Dance,Gryffin,Nobody Compares To You (feat. Katie Pearlman),2Un9MGFwpGdGU9yl9KOvXx,69,0.228,0.585,231383,0.744,0,D,0.195,-4.751,Major,0.0419,104.919,4-Apr,0.349
Dance,PRETTYMUCH,Blind,5NeHvs8ClxMHtqv8DHEK1X,69,0.13,0.448,201600,0.761,0,D#,0.0823,-4.741,Major,0.221,149.687,4-Apr,0.333
Dance,Jeremy Zucker,selfish,6D5zOotZNjLN98bXOfhAYm,65,0.505,0.763,198907,0.408,0,G,0.113,-8.929,Major,0.285,89.857,4-Apr,0.731
Dance,Trey Songz,Solid,7pSn2j9BhIWMqmKDfhkbTQ,70,0.0665,0.574,219052,0.587,0,D,0.467,-6.565,Minor,0.066,132.091,4-Apr,0.353
Dance,Rihanna,Sex With Me,6WAxKNbZoGNzQTIvdMqkFs,65,0.326,0.619,206400,0.539,0,C#,0.106,-5.688,Minor,0.0409,112.006,4-Apr,0.39
Dance,Alec Benjamin,1994,5Ys68FZdQFcFw7IgkANVoM,68,0.281,0.772,184121,0.613,3.52E-06,G#,0.206,-6.185,Major,0.0692,87.022,4-Apr,0.862
Dance,DJ Snake,Turn Down for What,67awxiNHNyjMXhVgsHuIrs,72,0.00107,0.818,213733,0.799,0.128,C#,0.057,-4.1,Minor,0.156,100.014,4-Apr,0.0815
Dance,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),1lih9AUGlOI2qbAkptdBsr,69,0.00544,0.731,265333,0.368,0,G#,0.193,-10.38,Major,0.0688,145.171,4-Apr,0.512
Dance,Katy Perry,Chained To The Rhythm,7qvxFz3JodM0A7xEM7k3YD,75,0.0814,0.446,237733,0.8,0,C,0.199,-5.404,Major,0.174,189.89,4-Apr,0.474
Dance,Jeremih,Birthday Sex,4NpDZPwSXmL0cCTaJuVrCw,69,0.261,0.675,226507,0.545,0,G,0.162,-5.614,Minor,0.0443,60.048,4-Apr,0.445
Dance,Thalía,No Me Acuerdo,1G586ld1gbaECg4Bc6w40O,81,0.175,0.837,217653,0.784,0,G,0.0897,-4.531,Minor,0.101,94.036,4-Apr,0.748
Dance,Lost Kings,When We Were Young,4mEILaBM7bKZqKAun5tABu,74,0.00871,0.547,193911,0.789,0,G#,0.1,-5.619,Major,0.042,129.916,4-Apr,0.345
Dance,Jeremih,Don't Tell 'Em,0Dc7J9VPV4eOInoxUiZrsL,73,0.421,0.851,266840,0.525,0,D,0.111,-5.221,Minor,0.0874,97.988,4-Apr,0.405
Dance,Robin Schulz,Sugar (feat. Francesco Yates),5tf1VVWniHgryyumXyJM7w,78,0.0185,0.636,219043,0.815,0,F,0.163,-5.098,Minor,0.0581,123.063,4-Apr,0.636
Dance,Avicii,Last Dance - Radio Edit,6waSTkNlNs3NYalnQuNT6y,0,0.000364,0.519,204375,0.822,0.286,C,0.14,-5.149,Major,0.0362,127.973,4-Apr,0.158
Dance,Calvin Harris,Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,74,0.000972,0.707,206413,0.924,0.00703,G,0.204,-2.842,Major,0.031,127.937,4-Apr,0.919
Dance,Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,68,0.0123,0.778,193400,0.585,0,G,0.108,-6.502,Major,0.0435,120.069,4-Apr,0.626
Dance,LMFAO,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,65,0.0189,0.75,262173,0.727,0,F,0.266,-4.21,Minor,0.142,129.993,4-Apr,0.359
Dance,K-Ci & JoJo,All My Life,5GorFaKkP2mLREQvhSblIg,72,0.117,0.634,331240,0.528,2.26E-06,C#,0.0565,-8.834,Major,0.0309,128,4-Apr,0.18
Dance,3OH!3,DONTTRUSTME,5jzX4dWVQeBTtfBaXnMRt5,66,0.0163,0.791,192573,0.713,0,F,0.189,-3.742,Minor,0.254,130.012,4-Apr,0.514
Dance,Julia Michaels,Into You,1wkHhcUnVOMhLtA79dQaQx,70,0.254,0.692,192373,0.471,0,A,0.236,-7.124,Major,0.0487,158.004,4-Apr,0.827
Dance,Years & Years,If You're Over Me,01k24g94i1JvkFLQmVEdCd,77,0.0615,0.647,189000,0.853,0,G#,0.062,-4.516,Major,0.0904,103.846,4-Apr,0.618
Dance,Starship,We Built This City,6OnfBiiSc9RGKiBKKtZXgQ,74,0.052,0.661,296080,0.908,0,F,0.0708,-4.897,Major,0.039,144.091,4-Apr,0.656
Dance,Charlotte Lawrence,Sleep Talking,0bOH2yZkaVSg2OdegIlp2J,73,0.452,0.661,224224,0.762,0,F,0.162,-4.307,Major,0.0402,101.99,4-Apr,0.583
Dance,Bruno Mars,Perm,1I6pKIyaBp4OebTGLJpCCC,70,0.0145,0.853,210053,0.871,6.84E-05,G#,0.198,-3.715,Major,0.0851,124.021,4-Apr,0.863
Dance,Pharrell Williams,"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,73,0.219,0.647,232720,0.822,0,F,0.0908,-4.662,Minor,0.183,160.019,4-Apr,0.962
Dance,Alessia Cara,Here,1wYZZtamWTQAoj8B812uKQ,67,0.0785,0.376,199453,0.821,0,C,0.0823,-3.974,Major,0.104,120.462,4-Apr,0.331
Dance,Kiana Ledé,EX,47cQCF21TczFSmGfpd7c07,71,0.231,0.763,222387,0.537,0,A,0.109,-7.018,Minor,0.246,73.51,4-Apr,0.426
Dance,Selena Gomez,Kill Em With Kindness,1QNoKVgA758HFLu3TW2q7R,66,0.00795,0.757,217907,0.884,5.87E-05,A#,0.0973,-5.488,Minor,0.0404,120.012,4-Apr,0.398
Dance,Jess Glynne,All I Am,6X6SdJzxyw7GzxwP2fr9WV,77,0.0445,0.74,218868,0.669,0,C,0.184,-5.199,Major,0.0373,122.007,4-Apr,0.536
Dance,Chris Brown,Run It!,6SPD3JwwRejBhCDiQAQ4he,66,0.0246,0.85,229867,0.482,0,C#,0.387,-6.684,Minor,0.102,100.957,4-Apr,0.217
Dance,The Chainsmokers,All We Know,2rizacJSyD9S1IQUxUxnsK,72,0.097,0.662,194080,0.586,0.00272,C,0.115,-8.821,Major,0.0307,90,4-Apr,0.296
Dance,Ruel,Not Thinkin' Bout You,2awExtNBABpwOFC78XViJd,71,0.267,0.66,188387,0.357,0,A#,0.0857,-8.55,Minor,0.0594,119.835,4-Apr,0.518
Dance,Cameron Dallas,Why Haven't I Met You?,5NACaWLnFkMDY5c4IUiqml,73,0.204,0.702,180480,0.473,0,D#,0.0848,-7.499,Minor,0.0421,104.974,4-Apr,0.528
Dance,Robin Schulz,Speechless,55UzZcrrv7rS6HhehQ71Rc,0,0.0195,0.569,217133,0.715,1.46E-06,C#,0.077,-4.82,Major,0.0598,125.016,4-Apr,0.233
Dance,Chris Brown,Forever,7tAXHZdp9UpcYrHn7MZqfo,69,0.0371,0.672,278036,0.819,0.000184,B,0.203,-4.457,Major,0.0463,120.013,4-Apr,0.446
Dance,Jennifer Lopez,Te Guste,0ifLplTQxXkFZKMQpWCHii,74,0.119,0.877,222787,0.619,0,A,0.088,-6.692,Minor,0.233,138.109,4-Apr,0.222
Dance,Apink,%%(Eung Eung),4SpQDJz1JiRT2mHxvyqN9K,69,0.294,0.647,208105,0.855,0,F,0.137,-2.944,Minor,0.037,144.867,4-Apr,0.683
Dance,Lana Del Rey,Summertime Sadness,2dBwB667LHQkLhdYlwLUZK,63,0.0542,0.565,265427,0.654,1.80E-06,C#,0.122,-6.826,Minor,0.0335,111.968,4-Apr,0.235
Dance,Fifth Harmony,Worth It,41Fflg7qHiVOD6dEPvsCzO,76,0.063,0.884,224573,0.765,7.04E-06,G#,0.118,-3.865,Major,0.0882,99.987,4-Apr,0.594
Dance,Lorde,Homemade Dynamite - REMIX,5u64RlrnvvbtNh6R0EMh6o,70,0.229,0.781,214255,0.548,0,C,0.127,-4.997,Minor,0.0764,106.996,4-Apr,0.175
Dance,Trey Songz,Bottoms Up - feat. Nicki Minaj,2IpGdrWvIZipmaxo1YRxw5,68,0.0205,0.845,242013,0.601,0,C#,0.385,-5.283,Major,0.161,74.008,4-Apr,0.329
Dance,Shawn Mendes,Roses,4uzUuDjoufcBXYZ27CsLIF,72,0.4,0.611,232200,0.489,0,C,0.117,-6.771,Major,0.0343,78.145,4-Apr,0.267
Dance,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),5QqyRUZeBE04yJxsD1OC0I,67,0.0155,0.76,260672,0.574,2.02E-05,C#,0.199,-8.57,Major,0.126,134.981,4-Apr,0.137
Dance,Jordin Sparks,No Air (feat. Chris Brown),1jUA4rb6ZCv4gby4YU53xq,73,0.0521,0.466,264373,0.759,0,G#,0.0587,-4.978,Minor,0.199,160.033,4-Apr,0.328
Dance,The Cure,Friday I'm In Love,263aNAQCeFSWipk896byo6,67,0.000972,0.526,214400,0.762,0.000116,C,0.338,-12.437,Minor,0.0342,136.203,4-Apr,0.505
Dance,The Chainsmokers,Everybody Hates Me,6ufrOaf4v6Qady6GiIpQ0s,72,0.00703,0.475,223467,0.752,0,B,0.406,-6.596,Minor,0.0467,154.957,4-Apr,0.515
Dance,Cheat Codes,Only You,7IZ7S595rr4Q3E1Zga1Jev,67,0.0829,0.607,189401,0.74,0,E,0.105,-4.793,Minor,0.172,108.05,4-Apr,0.219
Dance,Kehlani,Keep On,4MV4wa3Dke1GMBtk06GMR0,68,0.264,0.74,209122,0.453,7.13E-05,F,0.129,-7.58,Minor,0.151,98.057,4-Apr,0.514
Dance,Halsey,Strangers,11EDhDAVDtGPoSar6ootYA,70,0.01,0.69,221206,0.784,4.08E-05,B,0.22,-4.724,Major,0.056,109.969,4-Apr,0.284
Dance,Marc E. Bassy,You & Me,7yCqehT9dKACTFy7YugP0J,70,0.0459,0.696,218493,0.632,0,C#,0.193,-8.307,Major,0.154,85.091,4-Apr,0.634
Dance,Shawn Mendes,Life Of The Party,14hJ5tc1VCFMWhVn9axRTC,65,0.0663,0.667,214533,0.614,0,A#,0.111,-4.995,Major,0.0314,113.979,4-Apr,0.161
Dance,Mariah Carey,Fantasy,6xkryXuiZU360Lngd4sx13,67,0.139,0.671,243493,0.727,0,G,0.123,-7.585,Major,0.035,102.358,4-Apr,0.801
Dance,Jhene Aiko,The Worst,2wBCrtJS3E3TimRZ5MElTI,70,0.237,0.524,254493,0.417,1.19E-06,C#,0.139,-9.283,Minor,0.0578,93.59,4-Apr,0.109
Dance,Camila Cabello,I Have Questions,3NgCzSW98SsqBdpYcnm4kv,71,0.405,0.393,221881,0.555,0,A#,0.105,-6.096,Minor,0.276,167.999,4-Apr,0.22
Dance,Halsey,Alone (Calvin Harris Remix) (Feat. Stefflon Don),5K09638EBQjVMrZYXA89aC,71,0.137,0.829,199199,0.819,0.00792,D,0.282,-3.43,Minor,0.131,123.944,4-Apr,0.35
Dance,Chris Brown,With You,1j3H54xdahpAkNI0q6S89q,68,0.143,0.659,252160,0.696,0,D#,0.13,-4.291,Major,0.071,86.001,4-Apr,0.665
Dance,PRETTYMUCH,"10,000 Hours",1mklEaSnZ6Vl4cHZ6AnnNC,68,0.0512,0.616,193096,0.803,0,F#,0.115,-4.794,Major,0.231,137.924,4-Apr,0.51
Dance,Shawn Mendes,A Little Too Much,1T7AiFL9ruKKwlONN35Vh0,65,0.473,0.553,187027,0.507,0,B,0.108,-6.24,Major,0.0304,83.093,4-Apr,0.57
Dance,Train,Play That Song,77hjM9bMmgfTGJXv14UFmi,68,0.0231,0.392,243253,0.825,2.25E-06,C,0.0972,-2.068,Minor,0.0535,98.959,4-Apr,0.482
Dance,JP Cooper,All This Love,10unIjOu5Jurco3SDbV4HZ,74,0.168,0.621,193598,0.524,0,F,0.0925,-7.056,Major,0.0248,97.456,4-Mar,0.434
Dance,Ariana Grande,Touch It,7MGRcJy1saXKiphwqJBnRb,69,0.0305,0.536,260000,0.694,0,G,0.183,-4.369,Minor,0.0331,100.899,4-Apr,0.293
Dance,Halsey,Eyes Closed,2WQn7Yvs728KZmmY6tgWqH,68,0.0179,0.581,202439,0.684,1.93E-05,C#,0.0849,-4.962,Minor,0.0429,129.966,4-Apr,0.0397
Dance,B.o.B,Nothin' on You (feat. Bruno Mars),59dLtGBS26x7kc0rHbaPrq,71,0.386,0.688,268320,0.853,0,A#,0.0862,-5.814,Major,0.0493,103.993,4-Apr,0.743
Dance,Selena Gomez,Good For You,578Eooad7oUyn4stovZiPg,64,0.181,0.607,221280,0.673,0,F,0.069,-6.484,Minor,0.0611,88.952,4-Apr,0.215
Dance,Jesse McCartney,Beautiful Soul,1HwpWwa6bnqqRhK8agG4RS,71,0.0759,0.66,214227,0.666,0,A,0.0268,-4.342,Major,0.0472,89.975,4-Apr,0.933
Dance,Backstreet Boys,As Long as You Love Me,00WvmRXTkPBZNhhRK3xfdy,60,0.164,0.775,214333,0.816,0,C,0.126,-5.534,Major,0.0281,98.219,4-Apr,0.753
Dance,Peter Bjorn and John,Young Folks,6M6UoxIPn4NOWW0x7JPRfv,65,0.0172,0.701,279027,0.815,0.000627,C,0.0969,-5.995,Major,0.038,138.142,4-Apr,0.67
Dance,Carly Rae Jepsen,Now That I Found You,5cE201rNvIkryS8N1dJ5nR,70,0.0145,0.611,200318,0.737,0,C,0.107,-5.154,Minor,0.0476,124.169,4-Apr,0.574
Opera,Giacomo Puccini,Un bel dì from Madama Butterfly,2SyWl948aIaBhssGaCddGC,15,0.985,0.144,269400,0.0572,6.65E-05,C#,0.0842,-20.002,Major,0.0533,70.352,4-Mar,0.0605
Opera,Giuseppe Verdi,"La traviata / Act 1: ""Dell'invito trascorsa è già l'ora""",32yaVAwFW2X1K2fmzQbupy,8,0.941,0.381,281053,0.237,3.39E-05,A,0.174,-19.145,Major,0.0898,82.516,4-Apr,0.364
Opera,Giuseppe Verdi,Requiem: I. Introit - Kyrie,33cyOgLG2jz90KO1y4p2yA,15,0.959,0.0611,461333,0.0611,0.114,A,0.246,-24.148,Minor,0.0448,55.646,4-Apr,0.0398
Opera,Georges Bizet,"Act I: Près des ramparts de Seville (""Seguidilla"")",3Ebx0u11tj5uIZVyxEIh3a,15,0.99,0.337,122773,0.161,0.000138,G,0.11,-16.309,Major,0.127,187.261,4-Mar,0.183
Opera,Giuseppe Verdi,"Rigoletto, Act IV: Lassù in cielo",3H3MN0fvC8jJxGLTqIqer9,17,0.978,0.2,179493,0.0855,0.0225,F#,0.104,-24.471,Minor,0.0595,171.425,4-Mar,0.101
Opera,Richard Wagner,Götterdämmerung - Siegfried's Funeral March - 2002 Remastered Version,3S7nhBTKi1wDixuQ6RsB6l,15,0.972,0.0843,469133,0.109,0.872,F,0.0922,-15.485,Minor,0.0375,169.836,4-Mar,0.0344
